,GLD,HYG,IEF,QQQ,SPY
2025-10-23,0.44388980040481335,-0.2774379926547182,-0.18964626485240058,0.07092606295102069,0.018099879137047414
2025-10-24,0.5363893220180167,-0.22631656756478563,-0.19137441502910685,0.013947711241459935,-0.031971984146630855
2025-10-27,0.5636825833408249,-0.13945428779357633,-0.11681337610676756,-0.09136874417022472,-0.08868100858860645
2025-10-28,0.6045444019218797,-0.13364096752924673,-0.1420992566945225,-0.06496454657804025,-0.05475082727631079
2025-10-29,0.6080235904975693,-0.13545649185913064,-0.08996120475710813,-0.09243915834964257,-0.07411955453654942
2025-10-30,0.4618030679424826,-0.15218610219501824,-0.13869248010536353,0.15944752076310992,0.08787082899402573
2025-10-31,0.6360051404716839,-0.15090690562579123,-0.138290668469304,-0.03146297367330074,-0.04333431175992027
2025-11-03,0.681921069236552,-0.1353721239244873,-0.147748727944522,-0.017952208802085694,-0.017005870092352986
2025-11-04,0.5001732566018209,-0.09813508002051974,-0.0959033156170231,0.19891899624990272,0.10686935151073368
2025-11-05,0.5508283158415674,-0.23519485525942035,-0.14114753416980352,0.06247675983253557,0.010352534896672934
2025-11-06,0.37425374153962526,-0.09137761782746959,-0.1089571993645386,0.2716965728997005,0.1537148683686661
2025-11-07,0.3749823899280028,-0.1385457377061481,-0.12044176337301818,0.2559515194253565,0.11007858956747435
2025-11-10,0.272289486243063,-0.3485407743639261,-0.24221456102306793,0.06053605122914573,-0.07641912714079735
2025-11-11,0.3298136827171863,-0.15330673150184881,-0.1551233508150566,0.2804811262694204,0.08127510869648795
2025-11-12,0.20347893090016744,-0.1662177901662345,-0.17357316680651505,0.34631886347931967,0.1104112486477634
2025-11-13,0.2513544803486883,-0.07989070004835469,-0.07914407945796886,0.37430615736151257,0.21530458278347564
2025-11-14,0.36343846399417823,-0.13489552710314273,-0.10963900802541271,0.2678590059564224,0.12416799492084388
2025-11-17,0.28221648749044387,-0.09211339772553863,-0.10113038741410159,0.32100490450499086,0.203534822864925
2025-11-18,0.15106362913182797,-0.11301989292690491,-0.11413142855370882,0.3883853335881068,0.23339971579945146
2025-11-19,0.22181444408494178,-0.15106808597933793,-0.1303699751639652,0.31512917513194,0.18161831963981515
2025-11-20,0.15828773463915907,-0.08173557321192595,-0.09264187102615815,0.40989323359113655,0.2574415875316203
2025-11-21,0.22331789471859825,-0.15880551806575433,-0.151232097597865,0.32091150320706563,0.1457329864107169
2025-11-24,0.11524524419891667,-0.30476188771384566,-0.27360970682823793,0.2063847501014225,0.09999841115757721
2025-11-25,0.24638123201749276,-0.23552207603561875,-0.21701482883591794,0.2613202318506986,0.039761631260272
2025-11-26,0.19464564214144012,-0.30406118511138147,-0.2898983877555709,0.18063312826024014,-0.030761656731367357
2025-11-28,0.06386669581366605,-0.3951810124266024,-0.3311264955994074,0.03803598388897929,-0.17178981227134485
2025-12-01,0.16250920665073104,-0.37075661152951134,-0.26655046880578853,0.16292855044749405,-0.03725516256647506
2025-12-02,0.2646591533721816,-0.2622054988275758,-0.2308432272839956,-0.11397829458774636,-0.12831382592850057
2025-12-03,0.2280224410926333,-0.2541463669153727,-0.25192638816251445,-0.0889807895079735,-0.1769240143215062
2025-12-04,0.20036423987079663,-0.294262280674149,-0.21310358481135191,-0.10179938787901785,-0.19047050676468466
